id,date,round,home_team_name,home_goals,away_team_name,away_goals,league,country,start_season,end_season,home_team_id,away_team_id,season_id,league_id
171,2017-01-29 11:30:00,22,Torino,1,Atalanta,1,Serie A,Italy,2016-08-20,2017-05-28,7,2,3,1
172,2017-01-28 19:45:00,22,Internazionale,3,Pescara,0,Serie A,Italy,2016-08-20,2017-05-28,22,15,3,1
173,2017-01-28 17:00:00,22,Lazio,0,Chievo,1,Serie A,Italy,2016-08-20,2017-05-28,23,26,3,1
174,2017-01-22 19:45:00,21,Roma,1,Cagliari,0,Serie A,Italy,2016-08-20,2017-05-28,19,3,3,1
175,2017-01-22 17:00:00,21,Atalanta,1,Sampdoria,0,Serie A,Italy,2016-08-20,2017-05-28,2,25,3,1
176,2017-01-22 14:00:00,21,Genoa,2,Crotone,2,Serie A,Italy,2016-08-20,2017-05-28,11,14,3,1
177,2017-01-22 14:00:00,21,Palermo,0,Internazionale,1,Serie A,Italy,2016-08-20,2017-05-28,1,22,3,1
178,2017-01-22 14:00:00,21,Pescara,1,Sassuolo,3,Serie A,Italy,2016-08-20,2017-05-28,15,9,3,1
179,2017-01-22 14:00:00,21,Bologna,2,Torino,0,Serie A,Italy,2016-08-20,2017-05-28,27,7,3,1
180,2017-01-22 14:00:00,21,Empoli,1,Udinese,0,Serie A,Italy,2016-08-20,2017-05-28,5,24,3,1
181,2017-01-22 11:30:00,21,Juventus,2,Lazio,0,Serie A,Italy,2016-08-20,2017-05-28,20,23,3,1
182,2017-01-21 19:45:00,21,Milan,1,Napoli,2,Serie A,Italy,2016-08-20,2017-05-28,18,8,3,1
183,2017-01-21 17:00:00,21,Chievo,0,Fiorentina,3,Serie A,Italy,2016-08-20,2017-05-28,26,4,3,1
184,2017-01-16 19:45:00,20,Torino,2,Milan,2,Serie A,Italy,2016-08-20,2017-05-28,7,18,3,1
185,2017-01-15 19:45:00,20,Fiorentina,2,Juventus,1,Serie A,Italy,2016-08-20,2017-05-28,4,20,3,1
186,2017-01-15 14:00:00,20,Lazio,2,Atalanta,1,Serie A,Italy,2016-08-20,2017-05-28,23,2,3,1
187,2017-01-15 14:00:00,20,Sampdoria,0,Empoli,0,Serie A,Italy,2016-08-20,2017-05-28,25,5,3,1
188,2017-01-15 14:00:00,20,Sassuolo,4,Palermo,1,Serie A,Italy,2016-08-20,2017-05-28,9,1,3,1
189,2017-01-15 14:00:00,20,Napoli,3,Pescara,1,Serie A,Italy,2016-08-20,2017-05-28,8,15,3,1
190,2017-01-15 14:00:00,20,Udinese,0,Roma,1,Serie A,Italy,2016-08-20,2017-05-28,24,19,3,1
191,2017-01-15 11:30:00,20,Cagliari,4,Genoa,1,Serie A,Italy,2016-08-20,2017-05-28,3,11,3,1
192,2017-01-14 19:45:00,20,Internazionale,3,Chievo,1,Serie A,Italy,2016-08-20,2017-05-28,22,26,3,1
193,2017-01-14 17:00:00,20,Crotone,0,Bologna,1,Serie A,Italy,2016-08-20,2017-05-28,14,27,3,1
194,2017-01-08 19:45:00,19,Juventus,3,Bologna,0,Serie A,Italy,2016-08-20,2017-05-28,20,27,3,1
195,2017-01-08 17:00:00,19,Milan,1,Cagliari,0,Serie A,Italy,2016-08-20,2017-05-28,18,3,3,1
196,2017-01-08 14:00:00,19,Chievo,1,Atalanta,4,Serie A,Italy,2016-08-20,2017-05-28,26,2,3,1
197,2017-01-08 14:00:00,19,Genoa,0,Roma,1,Serie A,Italy,2016-08-20,2017-05-28,11,19,3,1
198,2017-01-08 14:00:00,19,Lazio,1,Crotone,0,Serie A,Italy,2016-08-20,2017-05-28,23,14,3,1
199,2017-01-08 14:00:00,19,Sassuolo,0,Torino,0,Serie A,Italy,2016-08-20,2017-05-28,9,7,3,1
200,2017-01-08 11:30:00,19,Udinese,1,Internazionale,2,Serie A,Italy,2016-08-20,2017-05-28,24,22,3,1
201,2017-01-07 19:45:00,19,Napoli,2,Sampdoria,1,Serie A,Italy,2016-08-20,2017-05-28,8,25,3,1
202,2017-01-07 17:00:00,19,Empoli,1,Palermo,0,Serie A,Italy,2016-08-20,2017-05-28,5,1,3,1
203,2016-12-22 19:45:00,18,Cagliari,4,Sassuolo,3,Serie A,Italy,2016-08-20,2017-05-28,3,9,3,1
204,2016-12-22 19:45:00,18,Fiorentina,3,Napoli,3,Serie A,Italy,2016-08-20,2017-05-28,4,8,3,1
205,2016-12-22 19:45:00,18,Palermo,1,Pescara,1,Serie A,Italy,2016-08-20,2017-05-28,1,15,3,1
206,2016-12-22 19:45:00,18,Roma,3,Chievo,1,Serie A,Italy,2016-08-20,2017-05-28,19,26,3,1
207,2016-12-22 19:45:00,18,Sampdoria,0,Udinese,0,Serie A,Italy,2016-08-20,2017-05-28,25,24,3,1
208,2016-12-22 19:45:00,18,Torino,1,Genoa,0,Serie A,Italy,2016-08-20,2017-05-28,7,11,3,1
209,2016-12-21 19:45:00,18,Internazionale,3,Lazio,0,Serie A,Italy,2016-08-20,2017-05-28,22,23,3,1
210,2016-12-20 19:45:00,18,Atalanta,2,Empoli,1,Serie A,Italy,2016-08-20,2017-05-28,2,5,3,1
211,2016-12-18 19:45:00,17,Genoa,3,Palermo,4,Serie A,Italy,2016-08-20,2017-05-28,11,1,3,1
212,2016-12-18 19:45:00,17,Lazio,3,Fiorentina,1,Serie A,Italy,2016-08-20,2017-05-28,23,4,3,1
213,2016-12-18 14:00:00,17,Chievo,2,Sampdoria,1,Serie A,Italy,2016-08-20,2017-05-28,26,25,3,1
214,2016-12-18 14:00:00,17,Napoli,5,Torino,3,Serie A,Italy,2016-08-20,2017-05-28,8,7,3,1
215,2016-12-18 14:00:00,17,Pescara,0,Bologna,3,Serie A,Italy,2016-08-20,2017-05-28,15,27,3,1
216,2016-12-18 14:00:00,17,Udinese,2,Crotone,0,Serie A,Italy,2016-08-20,2017-05-28,24,14,3,1
217,2016-12-18 11:30:00,17,Sassuolo,0,Internazionale,1,Serie A,Italy,2016-08-20,2017-05-28,9,22,3,1
218,2016-12-17 19:45:00,17,Juventus,1,Roma,0,Serie A,Italy,2016-08-20,2017-05-28,20,19,3,1
219,2016-12-17 17:00:00,17,Milan,0,Atalanta,0,Serie A,Italy,2016-08-20,2017-05-28,18,2,3,1
220,2016-12-17 14:00:00,17,Empoli,2,Cagliari,0,Serie A,Italy,2016-08-20,2017-05-28,5,3,3,1
221,2016-12-15 19:00:00,3,Genoa,1,Fiorentina,0,Serie A,Italy,2016-08-20,2017-05-28,11,4,3,1
222,2016-12-12 20:00:00,16,Roma,1,Milan,0,Serie A,Italy,2016-08-20,2017-05-28,19,18,3,1
223,2016-12-12 18:00:00,16,Fiorentina,2,Sassuolo,1,Serie A,Italy,2016-08-20,2017-05-28,4,9,3,1
224,2016-12-11 19:45:00,16,Internazionale,2,Genoa,0,Serie A,Italy,2016-08-20,2017-05-28,22,11,3,1
225,2016-12-11 14:00:00,16,Atalanta,1,Udinese,3,Serie A,Italy,2016-08-20,2017-05-28,2,24,3,1
226,2016-12-11 14:00:00,16,Bologna,0,Empoli,0,Serie A,Italy,2016-08-20,2017-05-28,27,5,3,1
227,2016-12-11 14:00:00,16,Palermo,0,Chievo,2,Serie A,Italy,2016-08-20,2017-05-28,1,26,3,1
228,2016-12-11 14:00:00,16,Torino,1,Juventus,3,Serie A,Italy,2016-08-20,2017-05-28,7,20,3,1
229,2016-12-11 11:30:00,16,Cagliari,0,Napoli,5,Serie A,Italy,2016-08-20,2017-05-28,3,8,3,1
230,2016-12-10 19:45:00,16,Sampdoria,1,Lazio,2,Serie A,Italy,2016-08-20,2017-05-28,25,23,3,1
231,2016-12-10 17:00:00,16,Crotone,2,Pescara,1,Serie A,Italy,2016-08-20,2017-05-28,14,15,3,1
232,2016-12-05 20:00:00,15,Udinese,1,Bologna,0,Serie A,Italy,2016-08-20,2017-05-28,24,27,3,1
233,2016-12-05 18:00:00,15,Chievo,0,Genoa,0,Serie A,Italy,2016-08-20,2017-05-28,26,11,3,1
234,2016-12-04 19:45:00,15,Fiorentina,2,Palermo,1,Serie A,Italy,2016-08-20,2017-05-28,4,1,3,1
235,2016-12-04 14:00:00,15,Lazio,0,Roma,2,Serie A,Italy,2016-08-20,2017-05-28,23,19,3,1
236,2016-12-04 14:00:00,15,Pescara,1,Cagliari,1,Serie A,Italy,2016-08-20,2017-05-28,15,3,3,1
237,2016-12-04 14:00:00,15,Sampdoria,2,Torino,0,Serie A,Italy,2016-08-20,2017-05-28,25,7,3,1
238,2016-12-04 14:00:00,15,Sassuolo,3,Empoli,0,Serie A,Italy,2016-08-20,2017-05-28,9,5,3,1
239,2016-12-04 11:30:00,15,Milan,2,Crotone,1,Serie A,Italy,2016-08-20,2017-05-28,18,14,3,1
240,2016-12-03 19:45:00,15,Juventus,3,Atalanta,1,Serie A,Italy,2016-08-20,2017-05-28,20,2,3,1
241,2016-12-02 19:45:00,15,Napoli,3,Internazionale,0,Serie A,Italy,2016-08-20,2017-05-28,8,22,3,1
242,2016-11-28 20:00:00,14,Internazionale,4,Fiorentina,2,Serie A,Italy,2016-08-20,2017-05-28,22,4,3,1
243,2016-11-28 18:00:00,14,Napoli,1,Sassuolo,1,Serie A,Italy,2016-08-20,2017-05-28,8,9,3,1
244,2016-11-27 19:45:00,14,Roma,3,Pescara,2,Serie A,Italy,2016-08-20,2017-05-28,19,15,3,1
245,2016-11-27 14:00:00,14,Bologna,0,Atalanta,2,Serie A,Italy,2016-08-20,2017-05-28,27,2,3,1
246,2016-11-27 14:00:00,14,Cagliari,2,Udinese,1,Serie A,Italy,2016-08-20,2017-05-28,3,24,3,1
247,2016-11-27 14:00:00,14,Crotone,1,Sampdoria,1,Serie A,Italy,2016-08-20,2017-05-28,14,25,3,1
248,2016-11-27 14:00:00,14,Genoa,3,Juventus,1,Serie A,Italy,2016-08-20,2017-05-28,11,20,3,1
249,2016-11-27 11:30:00,14,Palermo,0,Lazio,1,Serie A,Italy,2016-08-20,2017-05-28,1,23,3,1
250,2016-11-26 19:45:00,14,Empoli,1,Milan,4,Serie A,Italy,2016-08-20,2017-05-28,5,18,3,1
251,2016-11-26 17:00:00,14,Torino,2,Chievo,1,Serie A,Italy,2016-08-20,2017-05-28,7,26,3,1
252,2016-11-20 19:45:00,13,Milan,2,Internazionale,2,Serie A,Italy,2016-08-20,2017-05-28,18,22,3,1
253,2016-11-20 14:00:00,13,Atalanta,2,Roma,1,Serie A,Italy,2016-08-20,2017-05-28,2,19,3,1
254,2016-11-20 14:00:00,13,Bologna,3,Palermo,1,Serie A,Italy,2016-08-20,2017-05-28,27,1,3,1
255,2016-11-20 14:00:00,13,Crotone,0,Torino,2,Serie A,Italy,2016-08-20,2017-05-28,14,7,3,1
256,2016-11-20 14:00:00,13,Empoli,0,Fiorentina,4,Serie A,Italy,2016-08-20,2017-05-28,5,4,3,1
257,2016-11-20 14:00:00,13,Lazio,3,Genoa,1,Serie A,Italy,2016-08-20,2017-05-28,23,11,3,1
258,2016-11-20 11:30:00,13,Sampdoria,3,Sassuolo,2,Serie A,Italy,2016-08-20,2017-05-28,25,9,3,1
259,2016-11-19 19:45:00,13,Juventus,3,Pescara,0,Serie A,Italy,2016-08-20,2017-05-28,20,15,3,1
260,2016-11-19 17:00:00,13,Udinese,1,Napoli,2,Serie A,Italy,2016-08-20,2017-05-28,24,8,3,1
261,2016-11-19 14:00:00,13,Chievo,1,Cagliari,0,Serie A,Italy,2016-08-20,2017-05-28,26,3,3,1
262,2016-11-06 19:45:00,12,Roma,3,Bologna,0,Serie A,Italy,2016-08-20,2017-05-28,19,27,3,1
263,2016-11-06 17:00:00,12,Fiorentina,1,Sampdoria,1,Serie A,Italy,2016-08-20,2017-05-28,4,25,3,1
264,2016-11-06 17:00:00,12,Internazionale,3,Crotone,0,Serie A,Italy,2016-08-20,2017-05-28,22,14,3,1
265,2016-11-06 14:00:00,12,Chievo,1,Juventus,2,Serie A,Italy,2016-08-20,2017-05-28,26,20,3,1
266,2016-11-06 14:00:00,12,Genoa,1,Udinese,1,Serie A,Italy,2016-08-20,2017-05-28,11,24,3,1
267,2016-11-06 14:00:00,12,Palermo,1,Milan,2,Serie A,Italy,2016-08-20,2017-05-28,1,18,3,1
268,2016-11-06 14:00:00,12,Sassuolo,0,Atalanta,3,Serie A,Italy,2016-08-20,2017-05-28,9,2,3,1
269,2016-11-06 11:30:00,12,Pescara,0,Empoli,4,Serie A,Italy,2016-08-20,2017-05-28,15,5,3,1
270,2016-11-05 19:45:00,12,Napoli,1,Lazio,1,Serie A,Italy,2016-08-20,2017-05-28,8,23,3,1
271,2016-11-05 17:00:00,12,Torino,5,Cagliari,1,Serie A,Italy,2016-08-20,2017-05-28,7,3,3,1
272,2016-10-31 20:00:00,11,Cagliari,2,Palermo,1,Serie A,Italy,2016-08-20,2017-05-28,3,1,3,1
273,2016-10-31 18:00:00,11,Udinese,2,Torino,2,Serie A,Italy,2016-08-20,2017-05-28,24,7,3,1
274,2016-10-30 19:45:00,11,Sampdoria,1,Internazionale,0,Serie A,Italy,2016-08-20,2017-05-28,25,22,3,1
275,2016-10-30 14:00:00,11,Crotone,2,Chievo,0,Serie A,Italy,2016-08-20,2017-05-28,14,26,3,1
276,2016-10-30 14:00:00,11,Empoli,0,Roma,0,Serie A,Italy,2016-08-20,2017-05-28,5,19,3,1
277,2016-10-30 14:00:00,11,Lazio,2,Sassuolo,1,Serie A,Italy,2016-08-20,2017-05-28,23,9,3,1
278,2016-10-30 14:00:00,11,Milan,1,Pescara,0,Serie A,Italy,2016-08-20,2017-05-28,18,15,3,1
279,2016-10-30 11:30:00,11,Atalanta,3,Genoa,0,Serie A,Italy,2016-08-20,2017-05-28,2,11,3,1
280,2016-10-29 18:45:00,11,Juventus,2,Napoli,1,Serie A,Italy,2016-08-20,2017-05-28,20,8,3,1
281,2016-10-29 16:00:00,11,Bologna,0,Fiorentina,1,Serie A,Italy,2016-08-20,2017-05-28,27,4,3,1
282,2016-10-27 18:45:00,10,Palermo,1,Udinese,3,Serie A,Italy,2016-08-20,2017-05-28,1,24,3,1
283,2016-10-26 18:45:00,10,Chievo,1,Bologna,1,Serie A,Italy,2016-08-20,2017-05-28,26,27,3,1
284,2016-10-26 18:45:00,10,Fiorentina,1,Crotone,1,Serie A,Italy,2016-08-20,2017-05-28,4,14,3,1
285,2016-10-26 18:45:00,10,Internazionale,2,Torino,1,Serie A,Italy,2016-08-20,2017-05-28,22,7,3,1
286,2016-10-26 18:45:00,10,Juventus,4,Sampdoria,1,Serie A,Italy,2016-08-20,2017-05-28,20,25,3,1
287,2016-10-26 18:45:00,10,Lazio,4,Cagliari,1,Serie A,Italy,2016-08-20,2017-05-28,23,3,3,1
288,2016-10-26 18:45:00,10,Napoli,2,Empoli,0,Serie A,Italy,2016-08-20,2017-05-28,8,5,3,1
289,2016-10-26 18:45:00,10,Pescara,0,Atalanta,1,Serie A,Italy,2016-08-20,2017-05-28,15,2,3,1
290,2016-10-26 18:45:00,10,Sassuolo,1,Roma,3,Serie A,Italy,2016-08-20,2017-05-28,9,19,3,1
291,2016-10-25 18:45:00,10,Genoa,3,Milan,0,Serie A,Italy,2016-08-20,2017-05-28,11,18,3,1
292,2016-10-23 18:45:00,9,Roma,4,Palermo,1,Serie A,Italy,2016-08-20,2017-05-28,19,1,3,1
293,2016-10-23 16:00:00,9,Bologna,1,Sassuolo,1,Serie A,Italy,2016-08-20,2017-05-28,27,9,3,1
294,2016-10-23 13:00:00,9,Atalanta,2,Internazionale,1,Serie A,Italy,2016-08-20,2017-05-28,2,22,3,1
295,2016-10-23 13:00:00,9,Cagliari,3,Fiorentina,5,Serie A,Italy,2016-08-20,2017-05-28,3,4,3,1
296,2016-10-23 13:00:00,9,Crotone,1,Napoli,2,Serie A,Italy,2016-08-20,2017-05-28,14,8,3,1
297,2016-10-23 13:00:00,9,Empoli,0,Chievo,0,Serie A,Italy,2016-08-20,2017-05-28,5,26,3,1
298,2016-10-23 13:00:00,9,Torino,2,Lazio,2,Serie A,Italy,2016-08-20,2017-05-28,7,23,3,1
299,2016-10-23 10:30:00,9,Udinese,3,Pescara,1,Serie A,Italy,2016-08-20,2017-05-28,24,15,3,1
300,2016-10-22 18:45:00,9,Milan,1,Juventus,0,Serie A,Italy,2016-08-20,2017-05-28,18,20,3,1
301,2016-10-22 16:00:00,9,Sampdoria,2,Genoa,1,Serie A,Italy,2016-08-20,2017-05-28,25,11,3,1
302,2016-10-17 18:45:00,8,Palermo,1,Torino,4,Serie A,Italy,2016-08-20,2017-05-28,1,7,3,1
303,2016-10-16 18:45:00,8,Chievo,1,Milan,3,Serie A,Italy,2016-08-20,2017-05-28,26,18,3,1
304,2016-10-16 13:00:00,8,Genoa,0,Empoli,0,Serie A,Italy,2016-08-20,2017-05-28,11,5,3,1
305,2016-10-16 13:00:00,8,Internazionale,1,Cagliari,2,Serie A,Italy,2016-08-20,2017-05-28,22,3,3,1
306,2016-10-16 13:00:00,8,Lazio,1,Bologna,1,Serie A,Italy,2016-08-20,2017-05-28,23,27,3,1
307,2016-10-16 13:00:00,8,Sassuolo,2,Crotone,1,Serie A,Italy,2016-08-20,2017-05-28,9,14,3,1
308,2016-10-16 10:30:00,8,Fiorentina,0,Atalanta,0,Serie A,Italy,2016-08-20,2017-05-28,4,2,3,1
309,2016-10-15 18:45:00,8,Juventus,2,Udinese,1,Serie A,Italy,2016-08-20,2017-05-28,20,24,3,1
310,2016-10-15 16:00:00,8,Pescara,1,Sampdoria,1,Serie A,Italy,2016-08-20,2017-05-28,15,25,3,1
311,2016-10-15 13:00:00,8,Napoli,1,Roma,3,Serie A,Italy,2016-08-20,2017-05-28,8,19,3,1
312,2016-10-02 18:45:00,7,Roma,2,Internazionale,1,Serie A,Italy,2016-08-20,2017-05-28,19,22,3,1
313,2016-10-02 16:00:00,7,Milan,4,Sassuolo,3,Serie A,Italy,2016-08-20,2017-05-28,18,9,3,1
314,2016-10-02 16:00:00,7,Torino,2,Fiorentina,1,Serie A,Italy,2016-08-20,2017-05-28,7,4,3,1
315,2016-10-02 13:00:00,7,Atalanta,1,Napoli,0,Serie A,Italy,2016-08-20,2017-05-28,2,8,3,1
316,2016-10-02 13:00:00,7,Bologna,0,Genoa,1,Serie A,Italy,2016-08-20,2017-05-28,27,11,3,1
317,2016-10-02 13:00:00,7,Cagliari,2,Crotone,1,Serie A,Italy,2016-08-20,2017-05-28,3,14,3,1
318,2016-10-02 13:00:00,7,Sampdoria,1,Palermo,1,Serie A,Italy,2016-08-20,2017-05-28,25,1,3,1
319,2016-10-02 10:30:00,7,Empoli,0,Juventus,3,Serie A,Italy,2016-08-20,2017-05-28,5,20,3,1
320,2016-10-01 18:45:00,7,Udinese,0,Lazio,3,Serie A,Italy,2016-08-20,2017-05-28,24,23,3,1
321,2016-10-01 16:00:00,7,Pescara,0,Chievo,2,Serie A,Italy,2016-08-20,2017-05-28,15,26,3,1
322,2016-09-26 19:00:00,6,Cagliari,2,Sampdoria,1,Serie A,Italy,2016-08-20,2017-05-28,3,25,3,1
323,2016-09-26 17:00:00,6,Crotone,1,Atalanta,3,Serie A,Italy,2016-08-20,2017-05-28,14,2,3,1
324,2016-09-25 18:45:00,6,Fiorentina,0,Milan,0,Serie A,Italy,2016-08-20,2017-05-28,4,18,3,1
325,2016-09-25 13:00:00,6,Genoa,1,Pescara,1,Serie A,Italy,2016-08-20,2017-05-28,11,15,3,1
326,2016-09-25 13:00:00,6,Internazionale,1,Bologna,1,Serie A,Italy,2016-08-20,2017-05-28,22,27,3,1
327,2016-09-25 13:00:00,6,Lazio,2,Empoli,0,Serie A,Italy,2016-08-20,2017-05-28,23,5,3,1
328,2016-09-25 13:00:00,6,Sassuolo,1,Udinese,0,Serie A,Italy,2016-08-20,2017-05-28,9,24,3,1
329,2016-09-25 10:30:00,6,Torino,3,Roma,1,Serie A,Italy,2016-08-20,2017-05-28,7,19,3,1
330,2016-09-24 18:45:00,6,Napoli,2,Chievo,0,Serie A,Italy,2016-08-20,2017-05-28,8,26,3,1
331,2016-09-24 16:00:00,6,Palermo,0,Juventus,1,Serie A,Italy,2016-08-20,2017-05-28,1,20,3,1
332,2016-09-21 18:45:00,5,Atalanta,0,Palermo,1,Serie A,Italy,2016-08-20,2017-05-28,2,1,3,1
333,2016-09-21 18:45:00,5,Chievo,2,Sassuolo,1,Serie A,Italy,2016-08-20,2017-05-28,26,9,3,1
334,2016-09-21 18:45:00,5,Empoli,0,Internazionale,2,Serie A,Italy,2016-08-20,2017-05-28,5,22,3,1
335,2016-09-21 18:45:00,5,Genoa,0,Napoli,0,Serie A,Italy,2016-08-20,2017-05-28,11,8,3,1
336,2016-09-21 18:45:00,5,Juventus,4,Cagliari,0,Serie A,Italy,2016-08-20,2017-05-28,20,3,3,1
337,2016-09-21 18:45:00,5,Pescara,0,Torino,0,Serie A,Italy,2016-08-20,2017-05-28,15,7,3,1
338,2016-09-21 18:45:00,5,Roma,4,Crotone,0,Serie A,Italy,2016-08-20,2017-05-28,19,14,3,1
339,2016-09-21 18:45:00,5,Udinese,2,Fiorentina,2,Serie A,Italy,2016-08-20,2017-05-28,24,4,3,1
340,2016-09-21 16:30:00,5,Bologna,2,Sampdoria,0,Serie A,Italy,2016-08-20,2017-05-28,27,25,3,1
341,2016-09-20 18:45:00,5,Milan,2,Lazio,0,Serie A,Italy,2016-08-20,2017-05-28,18,23,3,1
342,2016-09-18 18:45:00,4,Fiorentina,1,Roma,0,Serie A,Italy,2016-08-20,2017-05-28,4,19,3,1
343,2016-09-18 16:00:00,4,Internazionale,2,Juventus,1,Serie A,Italy,2016-08-20,2017-05-28,22,20,3,1
344,2016-09-18 13:00:00,4,Cagliari,3,Atalanta,0,Serie A,Italy,2016-08-20,2017-05-28,3,2,3,1
345,2016-09-18 13:00:00,4,Crotone,1,Palermo,1,Serie A,Italy,2016-08-20,2017-05-28,14,1,3,1
346,2016-09-18 13:00:00,4,Sassuolo,2,Genoa,0,Serie A,Italy,2016-08-20,2017-05-28,9,11,3,1
347,2016-09-18 13:00:00,4,Torino,0,Empoli,0,Serie A,Italy,2016-08-20,2017-05-28,7,5,3,1
348,2016-09-18 10:30:00,4,Udinese,1,Chievo,2,Serie A,Italy,2016-08-20,2017-05-28,24,26,3,1
349,2016-09-17 18:45:00,4,Napoli,3,Bologna,1,Serie A,Italy,2016-08-20,2017-05-28,8,27,3,1
350,2016-09-17 16:00:00,4,Lazio,3,Pescara,0,Serie A,Italy,2016-08-20,2017-05-28,23,15,3,1
351,2016-09-16 18:45:00,4,Sampdoria,0,Milan,1,Serie A,Italy,2016-08-20,2017-05-28,25,18,3,1
352,2016-09-12 18:45:00,3,Empoli,2,Crotone,1,Serie A,Italy,2016-08-20,2017-05-28,5,14,3,1
353,2016-09-11 18:45:00,3,Pescara,1,Internazionale,2,Serie A,Italy,2016-08-20,2017-05-28,15,22,3,1
354,2016-09-11 13:00:00,3,Atalanta,2,Torino,1,Serie A,Italy,2016-08-20,2017-05-28,2,7,3,1
355,2016-09-11 13:00:00,3,Chievo,1,Lazio,1,Serie A,Italy,2016-08-20,2017-05-28,26,23,3,1
356,2016-09-11 13:00:00,3,Milan,0,Udinese,1,Serie A,Italy,2016-08-20,2017-05-28,18,24,3,1
357,2016-09-11 13:00:00,3,Roma,3,Sampdoria,2,Serie A,Italy,2016-08-20,2017-05-28,19,25,3,1
358,2016-09-11 10:30:00,3,Bologna,2,Cagliari,1,Serie A,Italy,2016-08-20,2017-05-28,27,3,3,1
359,2016-09-10 18:45:00,3,Palermo,0,Napoli,3,Serie A,Italy,2016-08-20,2017-05-28,1,8,3,1
360,2016-09-10 16:00:00,3,Juventus,3,Sassuolo,1,Serie A,Italy,2016-08-20,2017-05-28,20,9,3,1
361,2016-08-28 18:45:00,2,Cagliari,2,Roma,2,Serie A,Italy,2016-08-20,2017-05-28,3,19,3,1
362,2016-08-28 18:45:00,2,Crotone,1,Genoa,3,Serie A,Italy,2016-08-20,2017-05-28,14,11,3,1
363,2016-08-28 18:45:00,2,Fiorentina,1,Chievo,0,Serie A,Italy,2016-08-20,2017-05-28,4,26,3,1
364,2016-08-28 18:45:00,2,Sampdoria,2,Atalanta,1,Serie A,Italy,2016-08-20,2017-05-28,25,2,3,1
365,2016-08-28 18:45:00,2,Sassuolo,2,Pescara,1,Serie A,Italy,2016-08-20,2017-05-28,9,15,3,1
366,2016-08-28 18:45:00,2,Torino,5,Bologna,1,Serie A,Italy,2016-08-20,2017-05-28,7,27,3,1
367,2016-08-28 18:45:00,2,Udinese,2,Empoli,0,Serie A,Italy,2016-08-20,2017-05-28,24,5,3,1
368,2016-08-28 16:00:00,2,Internazionale,1,Palermo,1,Serie A,Italy,2016-08-20,2017-05-28,22,1,3,1
369,2016-08-27 18:45:00,2,Napoli,4,Milan,2,Serie A,Italy,2016-08-20,2017-05-28,8,18,3,1
370,2016-08-27 16:00:00,2,Lazio,0,Juventus,1,Serie A,Italy,2016-08-20,2017-05-28,23,20,3,1
371,2016-08-21 18:45:00,1,Atalanta,3,Lazio,4,Serie A,Italy,2016-08-20,2017-05-28,2,23,3,1
372,2016-08-21 18:45:00,1,Bologna,1,Crotone,0,Serie A,Italy,2016-08-20,2017-05-28,27,14,3,1
373,2016-08-21 18:45:00,1,Chievo,2,Internazionale,0,Serie A,Italy,2016-08-20,2017-05-28,26,22,3,1
374,2016-08-21 18:45:00,1,Empoli,0,Sampdoria,1,Serie A,Italy,2016-08-20,2017-05-28,5,25,3,1
375,2016-08-21 18:45:00,1,Genoa,3,Cagliari,1,Serie A,Italy,2016-08-20,2017-05-28,11,3,3,1
376,2016-08-21 18:45:00,1,Palermo,0,Sassuolo,1,Serie A,Italy,2016-08-20,2017-05-28,1,9,3,1
377,2016-08-21 18:45:00,1,Pescara,2,Napoli,2,Serie A,Italy,2016-08-20,2017-05-28,15,8,3,1
378,2016-08-21 16:00:00,1,Milan,3,Torino,2,Serie A,Italy,2016-08-20,2017-05-28,18,7,3,1
379,2016-08-20 18:45:00,1,Juventus,2,Fiorentina,1,Serie A,Italy,2016-08-20,2017-05-28,20,4,3,1
380,2016-08-20 16:00:00,1,Roma,4,Udinese,0,Serie A,Italy,2016-08-20,2017-05-28,19,24,3,1
381,2018-05-20 18:45:00,38,Lazio,2,Internazionale,3,Serie A,Italy,2017-08-19,2018-05-20,23,22,5,1
382,2018-05-20 18:45:00,38,Sassuolo,0,Roma,1,Serie A,Italy,2017-08-19,2018-05-20,9,19,5,1
383,2018-05-20 16:00:00,38,Cagliari,1,Atalanta,0,Serie A,Italy,2017-08-19,2018-05-20,3,2,5,1
384,2018-05-20 16:00:00,38,Chievo,1,Benevento,0,Serie A,Italy,2017-08-19,2018-05-20,26,17,5,1
385,2018-05-20 16:00:00,38,Udinese,1,Bologna,0,Serie A,Italy,2017-08-19,2018-05-20,24,27,5,1
386,2018-05-20 16:00:00,38,Napoli,2,Crotone,1,Serie A,Italy,2017-08-19,2018-05-20,8,14,5,1
387,2018-05-20 16:00:00,38,Milan,5,Fiorentina,1,Serie A,Italy,2017-08-19,2018-05-20,18,4,5,1
388,2018-05-20 16:00:00,38,SPAL,3,Sampdoria,1,Serie A,Italy,2017-08-19,2018-05-20,16,25,5,1
389,2018-05-20 13:00:00,38,Genoa,1,Torino,2,Serie A,Italy,2017-08-19,2018-05-20,11,7,5,1
390,2018-05-19 13:00:00,38,Juventus,2,Hellas Verona,1,Serie A,Italy,2017-08-19,2018-05-20,20,12,5,1
391,2018-05-13 18:45:00,37,Roma,0,Juventus,0,Serie A,Italy,2017-08-19,2018-05-20,19,20,5,1
392,2018-05-13 18:45:00,37,Sampdoria,0,Napoli,2,Serie A,Italy,2017-08-19,2018-05-20,25,8,5,1
